price,market_cap,total_volume,date,nombre,EMA12,EMA26,EMA200,MACD,signal_line,rsi,ROI30,ROI90,ROI180,Histogram
0.9996285234799422,26094832146.331715,21863112794.23339,2023-08-03,USD Coin,1.0002059848370368,1.0001205343736772,1.0001225876403133,8.545046335961537e-05,9.355363583167058e-05,45.36280777634346,-0.05480032084694343,-0.040430622570694096,-0.25619999176556263,-8.103172472055206e-06
1.0004248543891299,26032430433.790546,3411266718.4144464,2023-08-04,USD Coin,1.0002396570758203,1.000143076597044,1.0001255952696548,9.658047877625364e-05,8.956702977257357e-05,51.69650530812495,0.10235204766692275,0.11793013019431818,0.05811856088898634,7.0134490036800705e-06
0.9998442769888788,26040360466.607174,1675708346.1786625,2023-08-05,USD Coin,1.000178829370137,1.0001209432927356,1.0001227960827814,5.7886077401425595e-05,8.442019574997041e-05,47.10311803027742,0.0022564687989527644,-0.26436037023700265,-0.0930442395739565,-2.6534118348544818e-05
0.9998135184731947,26043142435.79638,1874548744.2774842,2023-08-06,USD Coin,1.0001226276936843,1.0000981710838808,1.0001197186936315,2.4456609803547025e-05,7.862436973714459e-05,46.84865647778932,0.019091327550171823,-0.0923305148586981,-0.11193954401230494,-5.416775993359756e-05
1.0000726716840154,26135117669.341965,3622888390.5140834,2023-08-07,USD Coin,1.0001149421537352,1.0000962822394464,1.0001192505641827,1.8659914288843282e-05,7.830125442286217e-05,49.50079488552515,-0.0730932999059858,0.15666552525062136,-0.025944603766577087,-5.9641340134018885e-05
1.000084807207946,26308031420.31453,3754964287.019226,2023-08-08,USD Coin,1.0001103060082293,1.000095432237113,1.0001189078442203,1.4873771116308276e-05,7.700117538088512e-05,49.636578388856414,-0.0019831433444264905,0.12438961318397108,-0.0264745871566712,-6.212740426457685e-05
1.0000019535862,26284261152.72976,3016939902.7773566,2023-08-09,USD Coin,1.00009363640484,1.000088507892601,1.00011774412026,5.128512239105376e-06,7.506836856305575e-05,48.60699363900592,0.024355341150635222,-0.07406408910301557,-0.02455983590882055,-6.993985632395037e-05
0.9998613919156136,26152601233.99182,2203564212.0221443,2023-08-10,USD Coin,1.0000579064834205,1.0000716844868982,1.0001151933520547,-1.3778003477682432e-05,4.8926709931729206e-05,46.710387909528855,-0.025217016246083898,-0.09705279866243939,-0.1324752527459681,-6.270471340941164e-05
1.0002693796319049,26116498500.47991,1575234195.3411024,2023-08-11,USD Coin,1.0000904408139566,1.0000863285717134,1.000116727543894,4.1122422431705274e-06,3.259667397228741e-05,52.869378598439546,-0.02209944656494455,0.20478564918639847,-0.05261742290630406,-2.848443172911688e-05
0.9998800709724546,26161944529.388718,1242418455.6936498,2023-08-12,USD Coin,1.0000580762229563,1.0000710502310277,1.0001143727521384,-1.2974008071431342e-05,2.1660621591059995e-05,46.901151048858324,0.08728791008944907,0.04212605899439816,0.02028271259733349,-3.463462966249134e-05
0.9999806676218262,26180583371.681644,1681826723.9697866,2023-08-13,USD Coin,1.000046167207398,1.0000643552229387,1.000113042352832,-1.8188015540765434e-05,8.908566666946763e-06,48.63011954770779,-0.014984397073588193,-0.07349174303125751,0.04224652454283681,-2.7096582207712196e-05
0.9996884425110618,26004359971.61167,2461885539.9956408,2023-08-14,USD Coin,0.9999911326387309,1.0000365098368738,1.0001088174787847,-4.5377198142904085e-05,-2.5651306157565343e-06,43.844888947184884,-0.04338187782492394,-0.017221231866452223,-0.028771890596151598,-4.281206752714755e-05
0.9999747938591852,26032843936.259975,3215612150.837099,2023-08-15,USD Coin,0.9999886189803392,1.0000319382829708,1.0001074839104305,-4.3319302631572576e-05,-1.0095787552992045e-05,49.467032652188216,-0.002869045123860405,0.051211476104726754,-0.6161480708785839,-3.322351507858053e-05
1.0009391718165703,26085565901.880783,3877504000.1972904,2023-08-16,USD Coin,1.000134857878221,1.000099140766941,1.0001157594119843,3.571711127992039e-05,-8.200543442872367e-06,63.62055818901987,0.1906633797681861,0.290319465287715,-0.07280980261720442,4.391765472279275e-05
1834.8264526426372,220665870251.26813,18427553152.35174,2022-08-17,Ethereum,1834.8264526426372,1834.8264526426372,1834.8264526426372,0.0,,,,,,
1850.1112910473696,222652366350.8803,13363780756.798216,2022-08-18,Ethereum,1837.1779662433653,1835.9586628948396,1834.978540586963,1.2193033485257274,,100.0,,,,
1618.5325042633535,194817731984.87317,22687362580.095345,2022-08-19,Ethereum,1803.540202861825,1819.8530215147293,1832.8248486832456,-16.312818652904298,,5.410732138336087,,,,
1579.4157230953704,189621068133.33334,16404512934.336613,2022-08-20,Ethereum,1769.0595136669858,1802.0428512614435,1830.3033648465503,-32.98333759445768,,4.56850666990492,,,,
1624.149982884847,195324471844.68927,14174702673.113022,2022-08-21,Ethereum,1746.7657397005028,1788.865601752066,1828.2520874140955,-42.09986205156315,,20.829925668431855,,,,
1622.30703457785,193708156170.03223,16648637311.974203,2022-08-22,Ethereum,1727.6182466047098,1776.5279301095313,1826.2028829082624,-48.90968350482149,,20.662557982811236,,,,
1665.7919073919315,199889229686.9934,17182337491.18613,2022-08-23,Ethereum,1718.1065021104362,1768.3252617600795,1824.6067537986473,-50.21875964964329,,34.90284805402895,,,,
1657.7936424663385,199117634174.20898,15322907185.334568,2022-08-24,Ethereum,1708.8276006267288,1760.1377344049874,1822.9469218450922,-51.31013377825866,,33.62207937417307,,,,
